"SAMPLEID","INDEX_REGION","INDEX_NAME","ni_total","nt_CruMol","pi_ffg_pred","pi_ffg_shred","pi_habit_cling","pi_CruMol","nt_tv_toler","pt_NonIns","pi_habit_climb","pi_EPT","pi_EPTNoBaeHydro","pi_tv_toler","nt_EPT","pi_Cru","pt_tv_intol","nt_NonIns","pi_ffg_scrap","pi_IsopGastHiru","pi_NonIns","pi_Pleco","pt_tv_toler","pi_ffg_col","pi_habit_sprawl","nt_Trich","nt_habit_cling","pi_tv_intol","SC_nt_CruMol","SC_pi_ffg_pred","SC_pi_ffg_shred","SC_pi_habit_cling","SC_pi_CruMol","SC_nt_tv_toler","SC_pt_NonIns","SC_pi_habit_climb","SC_pi_EPT","SC_pi_EPTNoBaeHydro","SC_pi_tv_toler","SC_nt_EPT","SC_pi_Cru","SC_pt_tv_intol","SC_nt_NonIns","SC_pi_ffg_scrap","SC_pi_IsopGastHiru","SC_pi_NonIns","SC_pi_Pleco","SC_pt_tv_toler","SC_pi_ffg_col","SC_pi_habit_sprawl","SC_nt_Trich","SC_nt_habit_cling","SC_pi_tv_intol","sum_Index","Index","Index_Nar"
"CHGX-432-S-1111","NARROW","MIEGLE_2020",95,0,2.10526315789474,40,83.1578947368421,0,5,5,32.6315789473684,65.2631578947368,24.2105263157895,29.4736842105263,10,0,30,1,9.47368421052632,0,1.05263157894737,14.7368421052632,25,0,28.4210526315789,6,14,23.1578947368421,NA,NA,22.9276182773959,NA,NA,NA,100,0,86.8262168272155,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.753835104611,41.9507670209223,"Degraded"
"CHGX-435-R-1111","NARROW","MIEGLE_2020",119,1,16.8067226890756,8.40336134453782,32.7731092436975,2.52100840336134,14,11.7647058823529,7.56302521008403,19.327731092437,0,78.9915966386555,2,0,0,2,2.52100840336134,2.52100840336134,4.20168067226891,0,82.3529411764706,0,51.2605042016807,2,6,0,NA,NA,86.8108343215976,NA,NA,NA,86.1915966386555,60.2488920305255,7.58621889328441,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.837541884063,48.1675083768126,"Degraded"
"CHGX-537-R-1111","VERYNARROW","MIEGLE_2020",121,1,5.78512396694215,7.43801652892562,67.7685950413223,0.826446280991736,11,3.44827586206897,14.8760330578512,49.5867768595041,20.6611570247934,36.3636363636364,10,0,17.2413793103448,1,9.91735537190083,0.826446280991736,0.826446280991736,0,37.9310344827586,0,26.4462809917355,6,18,15.702479338843,NA,NA,91.2517666443345,93.5315879235857,NA,NA,100,NA,NA,NA,NA,60.4743083003953,100,25.792152956122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471.049815824437,78.5083026374062,"Very good"
"CHGX-546-R-1111","VERYNARROW","MIEGLE_2020",129,0,9.30232558139535,3.10077519379845,75.1937984496124,0,11,11.1111111111111,17.0542635658915,54.2635658914729,19.3798449612403,24.8062015503876,8,0,25.9259259259259,3,8.52713178294574,0.775193798449612,5.42635658914729,0,40.7407407407407,0,19.3798449612403,6,16,20.9302325581395,NA,NA,97.4637994932706,100,NA,NA,98.5766106773914,NA,NA,NA,NA,44.6640316205534,100,48.8097692179325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489.514211009148,81.585701834858,"Very good"
"CHGX-648-S-1111","VERYNARROW","MIEGLE_2020",116,1,2.58620689655172,1.72413793103448,68.9655172413793,0.862068965517241,9,11.1111111111111,27.5862068965517,63.7931034482759,24.1379310344828,29.3103448275862,13,0,29.6296296296296,3,12.0689655172414,0.862068965517241,2.58620689655172,0.862068965517241,33.3333333333333,0,29.3103448275862,8,16,23.2758620689655,NA,NA,99.4354942265333,95.2946195925458,NA,NA,98.5766106773914,NA,NA,NA,NA,84.1897233201581,100,58.6261055648811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536.12255338151,89.3537588969183,"Very good"
"EBUX-435-S-1111","VERYNARROW","MIEGLE_2020",137,0,12.4087591240876,13.8686131386861,71.5328467153285,0,11,2.7027027027027,10.9489051094891,59.8540145985401,42.3357664233577,27.007299270073,15,0,27.027027027027,1,9.48905109489051,0,0.72992700729927,13.1386861313869,29.7297297297297,0,31.3868613138686,5,25,43.0656934306569,NA,NA,82.0415165587423,99.076221410117,NA,NA,100,NA,NA,NA,NA,100,100,51.7281394832415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532.845877452101,88.8076462420168,"Very good"
"EBUX-534-X-1111","VERYNARROW","MIEGLE_2020",116,0,1.72413793103448,47.4137931034483,69.8275862068966,0,13,5.26315789473684,48.2758620689655,13.7931034482759,6.03448275862069,81.0344827586207,4,0,10.5263157894737,1,3.44827586206897,0,0.862068965517241,0,68.4210526315789,0,25.8620689655172,4,10,6.03448275862069,NA,NA,33.9962860162586,96.564422163642,NA,NA,100,NA,NA,NA,NA,13.0434782608696,100,7.99447598588308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351.598662426653,58.5997770711089,"Good"
"EBUX-535-X-1111","VERYNARROW","MIEGLE_2020",119,0,4.20168067226891,8.40336134453782,26.890756302521,0,14,4,7.56302521008403,16.8067226890756,10.9243697478992,78.9915966386555,7,0,12,1,0.840336134453782,0,2.52100840336134,0,56,0,66.3865546218487,5,13,10.9243697478992,NA,NA,89.869147315185,33.319717635176,NA,NA,100,NA,NA,NA,NA,36.7588932806324,100,11.9003445534058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371.848102784399,61.9746837973999,"Good"
"EBUX-536-X-1111","VERYNARROW","MIEGLE_2020",122,0,3.27868852459016,2.45901639344262,32.7868852459016,0,14,4.16666666666667,4.0983606557377,25.4098360655738,20.4918032786885,71.3114754098361,6,0,16.6666666666667,1,2.45901639344262,0,3.27868852459016,0,58.3333333333333,0,59.0163934426229,4,12,21.3114754098361,NA,NA,98.3829613385239,42.0045444776869,NA,NA,100,NA,NA,NA,NA,28.8537549407115,100,24.268928350561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.510189107483,65.5850315179139,"Good"
"EBUX-537-X-1111","VERYNARROW","MIEGLE_2020",112,0,0.892857142857143,1.78571428571429,43.75,0,7,5.88235294117647,1.78571428571429,41.0714285714286,29.4642857142857,58.0357142857143,9,0,29.4117647058824,1,6.25,0,1.78571428571429,0.892857142857143,41.1764705882353,0,47.3214285714286,4,11,29.4642857142857,NA,NA,99.3473012235544,58.1528943879806,NA,NA,100,NA,NA,NA,NA,52.5691699604743,100,58.0486740150606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468.11803958707,78.0196732645116,"Very good"
"EBXE-441-R-1111","WETWIDE","MIEGLE_2020",119,0,36.9747899159664,1.68067226890756,31.0924369747899,0,17,3.7037037037037,12.6050420168067,24.3697478991597,16.8067226890756,73.9495798319328,10,0,14.8148148148148,1,14.2857142857143,0,0.840336134453782,0,62.962962962963,0,66.3865546218487,4,12,7.56302521008403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,25.3968253968254,100,100,0,0,NA,NA,NA,NA,NA,325.396825396825,54.2328042328042,"Good"
"EBXE-447-R-1111","WETWIDE","MIEGLE_2020",120,0,5.83333333333333,5.83333333333333,41.6666666666667,0,14,10.3448275862069,5.83333333333333,29.1666666666667,15.8333333333333,64.1666666666667,8,0,17.2413793103448,3,15.8333333333333,0,4.16666666666667,0,48.2758620689655,0,40,4,18,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,28.6170065196282,100,98.6302083333333,0,0,NA,NA,NA,NA,NA,327.247214852962,54.5412024754936,"Good"
"EBZN-436-R-1111","WETWIDE","MIEGLE_2020",114,0,17.5438596491228,7.01754385964912,71.0526315789474,0,9,0,8.7719298245614,50.8771929824561,21.0526315789474,27.1929824561403,10,0,20,0,24.5614035087719,0,0,1.75438596491228,36,0,15.7894736842105,5,15,20.1754385964912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,46.7777850785933,100,100,26.5012985636296,0,NA,NA,NA,NA,NA,373.279083642223,62.2131806070371,"Good"
"EFHG-678-R-1111","WETWIDE","MIEGLE_2020",110,1,5.45454545454545,14.5454545454545,30.9090909090909,0.909090909090909,13,4.34782608695652,10.9090909090909,17.2727272727273,11.8181818181818,76.3636363636364,5,0,17.3913043478261,1,33.6363636363636,0,0.909090909090909,9.09090909090909,56.5217391304348,0,70,3,10,12.7272727272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,65.6603488064162,100,100,100,0,NA,NA,NA,NA,NA,465.660348806416,77.6100581344027,"Very good"
"EHIV-431-R-1111","WETWIDE","MIEGLE_2020",141,0,2.12765957446809,0,0,0,2,40,0,0,0,92.1985815602837,0,0,0,2,0,91.4893617021277,97.1631205673759,0,40,0,98.5815602836879,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,NA,NA,NA,NA,NA,100,16.6666666666667,"Severely degraded"
"EHIV-4310-R-1111","WETWIDE","MIEGLE_2020",125,0,0.8,0,0,0,2,50,0,0,0,75.2,0,0,0,2,0,74.4,96.8,0,50,0,97.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,NA,NA,NA,NA,NA,100,16.6666666666667,"Severely degraded"
"EHIV-434-R-1111","WETWIDE","MIEGLE_2020",127,0,1.5748031496063,0,0.78740157480315,0,10,30.7692307692308,0.78740157480315,0,0,12.5984251968504,0,0,0,4,0,0.78740157480315,84.251968503937,0,76.9230769230769,0,90.5511811023622,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,98.9561293018042,0,0,0,NA,NA,NA,NA,NA,198.956129301804,33.159354883634,"Degraded"
"EHIV-443-R-1111","WETWIDE","MIEGLE_2020",106,2,7.54716981132075,0.943396226415094,15.0943396226415,3.77358490566038,21,16.6666666666667,6.60377358490566,0,0,95.2830188679245,0,0,0,4,2.83018867924528,2.83018867924528,8.49056603773585,0,87.5,0,20.7547169811321,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1.56094190438053,93.5902582630804,91.8741155660377,0,0,NA,NA,NA,NA,NA,287.025315733499,47.8375526222498,"Degraded"
"EHVA-445-R-1111","WETWIDE","MIEGLE_2020",117,0,5.12820512820513,34.1880341880342,52.1367521367521,0,10,0,5.98290598290598,34.1880341880342,27.3504273504273,62.3931623931624,13,0,26.9230769230769,0,11.1111111111111,0,0,8.54700854700855,38.4615384615385,0,52.1367521367521,6,19,23.0769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,18.7913256577426,100,100,100,0,NA,NA,NA,NA,NA,418.791325657743,69.7985542762904,"Good"
"EHVA-447-R-1111","WETWIDE","MIEGLE_2020",125,0,1.6,4,75.2,0,7,0,4,56,24.8,30.4,6,0,26.3157894736842,0,14.4,0,0,0,36.8421052631579,0,21.6,4,15,25.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,25.6346233874324,100,100,0,0,NA,NA,NA,NA,NA,325.634623387432,54.2724372312387,"Good"
"EHVA-453-S-1111","WETWIDE","MIEGLE_2020",120,0,26.6666666666667,9.16666666666667,75,0,9,3.44827586206897,12.5,67.5,50,21.6666666666667,14,0,37.9310344827586,1,12.5,0,0.833333333333333,29.1666666666667,31.0344827586207,0,44.1666666666667,4,17,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,21.6812317935913,100,100,100,0,NA,NA,NA,NA,NA,421.681231793591,70.2802052989319,"Good"
"EHVA-454-R-1111","WETWIDE","MIEGLE_2020",134,0,7.46268656716418,3.73134328358209,8.2089552238806,0,15,14.2857142857143,23.8805970149254,2.98507462686567,0.746268656716418,94.0298507462687,3,0,4.76190476190476,3,11.1940298507463,0,2.23880597014925,0,71.4285714285714,0,86.5671641791045,2,6,0.746268656716418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,18.9638573673455,100,100,0,0,NA,NA,NA,NA,NA,318.963857367346,53.1606428945576,"Good"
"EHVA-457-R-1111","WETWIDE","MIEGLE_2020",124,0,12.0967741935484,9.67741935483871,80.6451612903226,0,7,0,10.4838709677419,29.0322580645161,8.87096774193548,32.258064516129,5,0,18.75,0,44.3548387096774,0,0,0,43.75,0,18.5483870967742,4,10,8.87096774193548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,87.9626273609601,100,100,0,0,NA,NA,NA,NA,NA,387.96262736096,64.6604378934934,"Good"
"EHVA-532-R-1111","WETWIDE","MIEGLE_2020",116,0,6.89655172413793,9.48275862068965,61.2068965517241,0,15,6.66666666666667,7.75862068965517,43.1034482758621,27.5862068965517,45.6896551724138,11,0,10,2,8.62068965517241,0,1.72413793103448,3.44827586206897,50,0,39.6551724137931,5,19,21.551724137931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,13.6094250003587,100,100,52.0887592457548,0,NA,NA,NA,NA,NA,365.698184246113,60.9496973743522,"Good"
"EHVA-535-R-1111","WETWIDE","MIEGLE_2020",142,0,8.45070422535211,16.9014084507042,83.0985915492958,0,13,3.57142857142857,9.15492957746479,73.943661971831,64.0845070422535,23.943661971831,14,0,21.4285714285714,1,3.52112676056338,0,0.704225352112676,14.0845070422535,46.4285714285714,0,26.7605633802817,4,18,56.3380281690141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,2.99859916887928,100,100,100,0,NA,NA,NA,NA,NA,402.998599168879,67.1664331948132,"Good"
"EHVA-539-R-1111","WETWIDE","MIEGLE_2020",117,0,11.965811965812,2.56410256410256,76.9230769230769,0,10,0,5.98290598290598,66.6666666666667,44.4444444444444,30.7692307692308,17,0,40,0,10.2564102564103,0,0,6.83760683760684,33.3333333333333,0,22.2222222222222,7,21,43.5897435897436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,17.0129218818357,100,100,100,0,NA,NA,NA,NA,NA,417.012921881836,69.5021536469726,"Good"
"EHVA-6410-R-1111","WETWIDE","MIEGLE_2020",118,0,1.69491525423729,1.69491525423729,76.271186440678,0,12,8.69565217391304,1.69491525423729,35.5932203389831,23.728813559322,31.3559322033898,6,0,13.0434782608696,2,27.9661016949153,0.847457627118644,3.38983050847458,0,52.1739130434783,0,21.1864406779661,3,15,23.728813559322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,53.8620509673642,98.7983776540093,99.8440148305085,0,0,NA,NA,NA,NA,NA,352.504443451882,58.7507405753137,"Good"
"EHVA-644-R-1111","WETWIDE","MIEGLE_2020",119,0,5.04201680672269,2.52100840336134,84.0336134453782,0,10,0,2.52100840336134,68.0672268907563,44.5378151260504,19.327731092437,12,0,32,0,4.20168067226891,0,0,1.68067226890756,40,0,18.4873949579832,4,18,43.6974789915966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,4.4146497550331,100,100,25.3877986239813,0,NA,NA,NA,NA,NA,329.802448379014,54.9670747298357,"Good"
"EHVA-646-R-1111","WETWIDE","MIEGLE_2020",117,0,4.27350427350427,3.41880341880342,91.4529914529915,0,6,0,3.41880341880342,82.9059829059829,49.5726495726496,5.98290598290598,10,0,33.3333333333333,0,7.69230769230769,0,0,3.41880341880342,28.5714285714286,0,8.54700854700855,3,14,48.7179487179487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,11.677710554115,100,100,51.6435561752782,0,NA,NA,NA,NA,NA,363.321266729393,60.5535444548989,"Good"
"EHVK-435-S-1111","WETWIDE","MIEGLE_2020",110,1,2.72727272727273,0.909090909090909,84.5454545454545,1.81818181818182,12,21.4285714285714,0,0,0,98.1818181818182,0,0,0,3,0.909090909090909,0,5.45454545454545,0,85.7142857142857,0,8.18181818181818,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,100,96.6178977272727,0,0,NA,NA,NA,NA,NA,296.617897727273,49.4363162878788,"Degraded"
"EHVK-447-R-1111","WETWIDE","MIEGLE_2020",115,0,6.08695652173913,7.82608695652174,12.1739130434783,0,21,24,4.34782608695652,1.73913043478261,1.73913043478261,89.5652173913043,1,0,0,6,0.869565217391304,0,23.4782608695652,0,84,0,73.0434782608696,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.7777777777778,0,100,68.4558423913044,0,0,NA,NA,NA,NA,NA,246.233620169082,41.038936694847,"Degraded"
"EHZN-544-R-1111","WETWIDE","MIEGLE_2020",123,0,6.50406504065041,14.6341463414634,53.6585365853659,0,10,0,19.5121951219512,27.6422764227642,9.75609756097561,63.4146341463415,9,0,18.1818181818182,0,8.94308943089431,0,0,0.813008130081301,45.4545454545455,0,39.0243902439024,3,14,8.94308943089431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,14.2802526651983,100,100,12.2810895782674,0,NA,NA,NA,NA,NA,326.561342243466,54.4268903739109,"Good"
"EHZN-634-R-1111","WETWIDE","MIEGLE_2020",128,0,5.46875,4.6875,17.96875,0,13,11.1111111111111,2.34375,12.5,10.15625,86.71875,4,0,5.55555555555556,2,2.34375,0,3.90625,0,72.2222222222222,0,67.1875,2,7,9.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0.548793175197669,100,99.037109375,0,0,NA,NA,NA,NA,NA,299.585902550198,49.9309837583663,"Degraded"
"EHZN-638-R-1111","WETWIDE","MIEGLE_2020",110,0,12.7272727272727,7.27272727272727,21.8181818181818,0,20,16.6666666666667,17.2727272727273,3.63636363636364,2.72727272727273,88.1818181818182,3,0,0,4,1.81818181818182,4.54545454545455,14.5454545454545,0,83.3333333333333,0,66.3636363636364,2,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,89.0847004322182,82.4133522727273,0,0,NA,NA,NA,NA,NA,271.498052704945,45.2496754508242,"Degraded"
"EITQ-523-X-1111","WETWIDE","MIEGLE_2020",109,1,6.42201834862385,8.25688073394495,29.3577981651376,1.8348623853211,16,19.2307692307692,2.75229357798165,14.6788990825688,0,75.2293577981651,2,0,0,5,27.5229357798165,0,6.42201834862385,0,61.5384615384615,0,61.4678899082569,2,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.8888888888889,52.9399412813494,100,95.1062213302752,0,0,NA,NA,NA,NA,NA,336.935051500514,56.1558419167523,"Good"
"EITQ-527-X-1111","WETWIDE","MIEGLE_2020",117,0,4.27350427350427,1.70940170940171,39.3162393162393,0,9,5.88235294117647,6.83760683760684,35.042735042735,5.98290598290598,56.4102564102564,4,0,5.88235294117647,1,9.4017094017094,0,0.854700854700855,0,52.9411764705882,0,52.991452991453,4,6,4.27350427350427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,15.2345181059288,100,100,0,0,NA,NA,NA,NA,NA,315.234518105929,52.5390863509881,"Good"
"EPBG-431-X-1111","WETWIDE","MIEGLE_2020",120,2,4.16666666666667,32.5,69.1666666666667,1.66666666666667,13,10.7142857142857,20,46.6666666666667,32.5,47.5,8,0,14.2857142857143,3,6.66666666666667,1.66666666666667,2.5,12.5,46.4285714285714,0,34.1666666666667,5,14,30.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,9.54362602302677,96.6465283250153,100,100,0,NA,NA,NA,NA,NA,406.190154348042,67.698359058007,"Good"
"ETGZ-448-R-1111","VERYNARROW","MIEGLE_2020",136,0,25,1.47058823529412,9.55882352941176,0,16,7.69230769230769,8.08823529411765,2.20588235294118,2.20588235294118,77.2058823529412,2,0,3.84615384615385,2,5.88235294117647,9.55882352941176,10.2941176470588,0,61.5384615384615,0,78.6764705882353,2,6,0.735294117647059,NA,NA,99.7986418858577,7.7902835902368,NA,NA,100,NA,NA,NA,NA,0,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307.588925476095,51.2648209126824,"Good"
"ETGZ-537-R-1111","VERYNARROW","MIEGLE_2020",113,3,19.4690265486726,12.3893805309735,44.2477876106195,2.65486725663717,23,25.7142857142857,22.1238938053097,16.8141592920354,6.19469026548673,75.2212389380531,5,0,2.85714285714286,9,7.07964601769912,15.0442477876106,23.0088495575221,0,65.7142857142857,0,43.3628318584071,4,12,2.65486725663717,NA,NA,84.1601539229827,58.8861210938569,NA,NA,46.7555510493765,NA,NA,NA,NA,20.9486166007905,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310.750442667007,51.7917404445011,"Good"
"FBVK-531-R-1111","WETWIDE","MIEGLE_2020",115,1,32.1739130434783,6.08695652173913,34.7826086956522,1.73913043478261,22,12.5,17.3913043478261,7.82608695652174,3.47826086956522,79.1304347826087,3,0,3.125,4,5.21739130434783,0,9.56521739130435,0,68.75,0,54.7826086956522,1,10,3.47826086956522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,6.52807179431508,100,90.194972826087,0,0,NA,NA,NA,NA,NA,296.723044620402,49.453840770067,"Degraded"
"FBVK-5310-R-1111","WETWIDE","MIEGLE_2020",108,2,23.1481481481481,8.33333333333333,45.3703703703704,7.40740740740741,15,25,11.1111111111111,0.925925925925926,0.925925925925926,99.0740740740741,1,0,0,4,3.7037037037037,3.7037037037037,46.2962962962963,0,93.75,0,33.3333333333333,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,3.3784929332162,91.2957612195858,32.802662037037,0,0,NA,NA,NA,NA,NA,227.476916189839,37.9128193649732,"Degraded"
"FBVK-535-R-1111","WETWIDE","MIEGLE_2020",141,1,3.54609929078014,31.9148936170213,84.3971631205674,1.41843971631206,14,19.047619047619,21.9858156028369,29.7872340425532,1.41843971631206,56.7375886524823,4,0,4.76190476190476,4,4.9645390070922,11.3475177304965,12.0567375886525,0,66.6666666666667,0,14.8936170212766,4,13,0.709219858156028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,6.00195382249729,71.2174475164264,86.3019725177305,0,0,NA,NA,NA,NA,NA,263.521373856654,43.920228976109,"Degraded"
